Time,e_y,e_yaw,e_yawrate,e_beta
0.77,2.0978774273317e-10,1.13236863685596e-11,-1.47787324800759e-10,-4.41508989997044e-11
0.78,2.22016183215601e-10,6.71520014307138e-12,-1.08769900851496e-10,-3.5460762660426e-11
0.79,2.41326958416721e-10,2.37308729016583e-12,-6.97195355630657e-11,-2.7106454828407e-11
0.8,2.53526977189722e-10,-1.40552624111618e-12,-3.10835871729796e-11,-1.92010616990189e-11
0.81,2.72871503170791e-10,-4.93167109214982e-12,6.52116806271272e-12,-1.18503416234843e-11
0.82,2.85544032863072e-10,-7.90995367667838e-12,4.27260945459506e-11,-5.1166735404564e-12
0.83,3.05205638539974e-10,-1.06763310971884e-11,7.75191911582323e-11,9.58543673369311e-13
0.84,3.18356896400473e-10,-1.29300019124115e-11,1.10279617374094e-10,6.34125422992515e-12
0.85,3.3815084066191e-10,-1.5043576550263e-11,1.40417238193675e-10,1.09997274470999e-11
0.86,3.51536577625211e-10,-1.66910163909544e-11,1.67845142118529e-10,1.49486953850308e-11
0.87,3.71132458099055e-10,-1.82668415692443e-11,1.92393440854278e-10,1.82009285236058e-11
0.88,3.84276610532197e-10,-1.94374147794357e-11,2.14104655436384e-10,2.07932513277003e-11
0.89,4.03266753323805e-10,-2.05982974319419e-11,2.32950492149476e-10,2.27585163329246e-11
0.9,4.15862011493573e-10,-2.14146094529145e-11,2.49083625457672e-10,2.41481769256045e-11
0.91,4.33891145235066e-10,-2.22804596868179e-11,2.62574088934647e-10,2.50063909268909e-11
0.92,4.45565362383604e-10,-2.28581291363024e-11,2.73648451719297e-10,2.53916658020789e-11
0.93,4.62414995183735e-10,-2.34991028011677e-11,2.82974109429674e-10,2.54042421616367e-11
0.94,4.72979877486068e-10,-2.39193585985318e-11,2.89349608974366e-10,2.50412320542441e-11
0.95,4.88455498270923e-10,-2.44387630656774e-11,2.93854750037954e-10,2.43918997583699e-11
0.96,4.97806240673526e-10,-2.47890672122017e-11,2.97118810391879e-10,2.35185836193457e-11
0.97,5.11914954870463e-10,-2.52427766747536e-11,2.99218473889482e-10,2.24448029472778e-11
0.98,5.25314902688478e-10,-2.56703075888108e-11,3.00236918729124e-10,2.12006328541252e-11
0.99,5.32925703566889e-10,-2.59527869307262e-11,3.00087771100489e-10,1.98029154040201e-11
1,5.44989831041676e-10,-2.63559399781378e-11,2.98942811768708e-10,1.82859628074997e-11
1.01,5.51532153281187e-10,-2.66195557721576e-11,2.97113115836801e-10,1.66952298638893e-11
1.02,5.62284441230076e-10,-2.70146335519928e-11,2.94605762124463e-10,1.5057669575333e-11
1.03,5.67790259253798e-10,-2.72961449034047e-11,2.91531381034951e-10,1.34081717292277e-11
1.04,5.77345282692932e-10,-2.76898456629516e-11,2.87986144742547e-10,1.17649949430439e-11
1.05,5.8191140794861e-10,-2.79559420127737e-11,2.84178702223545e-10,1.01509590043751e-11
1.06,5.90240745168558e-10,-2.83630438170867e-11,2.80160797617742e-10,8.57503044225783e-12
1.07,5.93811222415752e-10,-2.8622971933368e-11,2.76064959693176e-10,7.05593210721135e-12
